trial_id,global_trial_index,element_trial_hash,measurement_hash,method_id,noise_profile_id,L,profile_id,replicate_id,white_beamspace_snr_target_db,applicable,applicability_status,applicability_uses_registered_scenario_flag,fit_valid,fit_status,raw_vertical_eigenvalues_top6,fbss_eigenvalues_top6,raw_signal_noise_eigengap,fbss_signal_noise_eigengap,vertical_covariance_condition_proxy,fbss_condition_proxy,vertical_hermitian_residual,fbss_hermitian_residual,fb_structure_residual,noise_whitening_residual,sample_eigenvalues_top6,element_music_sample_rank,element_music_rank_threshold,element_music_local_peak_count,element_music_top10_peaks,elevation_fit_valid,elevation_fit_status,elevations_hat_deg,elevation_selection_values,gfbss_candidate_count,gfbss_top10_elevation_peaks,gfbss_selected_elevations,root_polynomial_degree,all_root_count,registered_root_count,top10_registered_root_elevations,root_moduli,root_phases,selected_roots,esprit_shift_matrix_rank,S1_singular_values,esprit_eigenvalue_real,esprit_eigenvalue_imag,esprit_eigenvalue_modulus,esprit_eigenvalue_phase,conditional_az_cml_executed,conditional_az_cml_valid,conditional_az_cml_status,coarse_candidate_count,continuous_start_count,best_coarse_loglik,selected_start,sweep_count,truth_used_in_fit_flag,profile_used_in_fit_flag
MC1_K2_N2_L4_SP14_P3_R08,1314,83a788d0a6c073e61f9d15d7254e3f7c3c4e7d3db9b3491df1d295660e390b21,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,14,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[11.97521463723017 2.7556247092883686 2.5935493322038146 2.4815790153191215 2.2197312013758066 1.9967962752184374],[11.542739504404775 2.5460742925818618 2.447906967728422 2.3565611881813679 2.2115788498047784 1.9254099395481192],1.06249172709849,1.04010255542699,50.1586190899742,37.33863025779,0,0,0,8.11805783927532e-16,[927.13632468003084 539.58890421268597 507.78404503439612 501.13066084063712 1.328223386452786e-12 1.3019495981164937e-12],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP14_P3_R08,1314,83a788d0a6c073e61f9d15d7254e3f7c3c4e7d3db9b3491df1d295660e390b21,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,14,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[11.97521463723017 2.7556247092883686 2.5935493322038146 2.4815790153191215 2.2197312013758066 1.9967962752184374],[11.542739504404775 2.5460742925818618 2.447906967728422 2.3565611881813679 2.2115788498047784 1.9254099395481192],1.06249172709849,1.04010255542699,50.1586190899742,37.33863025779,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP14_P3_R08,1314,83a788d0a6c073e61f9d15d7254e3f7c3c4e7d3db9b3491df1d295660e390b21,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,14,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[11.97521463723017 2.7556247092883686 2.5935493322038146 2.4815790153191215 2.2197312013758066 1.9967962752184374],[11.542739504404775 2.5460742925818618 2.447906967728422 2.3565611881813679 2.2115788498047784 1.9254099395481192],1.06249172709849,1.04010255542699,50.1586190899742,37.33863025779,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP14_P3_R08,1314,83a788d0a6c073e61f9d15d7254e3f7c3c4e7d3db9b3491df1d295660e390b21,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,14,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[11.97521463723017 2.7556247092883686 2.5935493322038146 2.4815790153191215 2.2197312013758066 1.9967962752184374],[11.542739504404775 2.5460742925818618 2.447906967728422 2.3565611881813679 2.2115788498047784 1.9254099395481192],1.06249172709849,1.04010255542699,50.1586190899742,37.33863025779,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R08,1315,2e52f99f5873347406b07abc91cc12c19831f015e42430842b15240eb3f7ceb4,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,18,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[27.302880111703971 2.7579690350832782 2.5966722335710473 2.4812161741935288 2.2234916714058008 1.9981022044560652],[26.387144600978196 2.5501712007002562 2.449054070727045 2.3569110365566597 2.2115288876749042 1.9246307343736857],1.06211673519165,1.04128823907232,114.408871628891,85.3561195997859,0,0,0,8.11805783927532e-16,[1529.4467183879337 539.88517332040385 507.94306140881883 501.20763225904915 3.19259812924167e-12 2.6756187936572025e-12],4,4.72937244921923e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R08,1315,2e52f99f5873347406b07abc91cc12c19831f015e42430842b15240eb3f7ceb4,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,18,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[27.302880111703971 2.7579690350832782 2.5966722335710473 2.4812161741935288 2.2234916714058008 1.9981022044560652],[26.387144600978196 2.5501712007002562 2.449054070727045 2.3569110365566597 2.2115288876749042 1.9246307343736857],1.06211673519165,1.04128823907232,114.408871628891,85.3561195997859,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R08,1315,2e52f99f5873347406b07abc91cc12c19831f015e42430842b15240eb3f7ceb4,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,18,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[27.302880111703971 2.7579690350832782 2.5966722335710473 2.4812161741935288 2.2234916714058008 1.9981022044560652],[26.387144600978196 2.5501712007002562 2.449054070727045 2.3569110365566597 2.2115288876749042 1.9246307343736857],1.06211673519165,1.04128823907232,114.408871628891,85.3561195997859,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP18_P3_R08,1315,2e52f99f5873347406b07abc91cc12c19831f015e42430842b15240eb3f7ceb4,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,18,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[27.302880111703971 2.7579690350832782 2.5966722335710473 2.4812161741935288 2.2234916714058008 1.9981022044560652],[26.387144600978196 2.5501712007002562 2.449054070727045 2.3569110365566597 2.2115288876749042 1.9246307343736857],1.06211673519165,1.04128823907232,114.408871628891,85.3561195997859,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R08,1316,8682ce3817816d26c35f561fd871a47f35e505bb944fd3c25bd4dca510941d43,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,22,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[65.75328785991114 2.7585699517067597 2.598433929817888 2.4807980096673568 2.2258342201692503 1.999950114435378],[63.618027165587179 2.5525232521669521 2.4494323037750383 2.3575321903414492 2.2117101954233118 1.9248605382724298],1.06162789827028,1.04208769037341,275.642836701738,205.787302703654,0,0,0,8.11805783927532e-16,[3040.5433483100187 540.02680992940759 508.22494119313012 501.21482053690983 5.7179856129598646e-12 4.036966482086642e-12],4,9.45874489843845e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R08,1316,8682ce3817816d26c35f561fd871a47f35e505bb944fd3c25bd4dca510941d43,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,22,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[65.75328785991114 2.7585699517067597 2.598433929817888 2.4807980096673568 2.2258342201692503 1.999950114435378],[63.618027165587179 2.5525232521669521 2.4494323037750383 2.3575321903414492 2.2117101954233118 1.9248605382724298],1.06162789827028,1.04208769037341,275.642836701738,205.787302703654,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R08,1316,8682ce3817816d26c35f561fd871a47f35e505bb944fd3c25bd4dca510941d43,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,22,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[65.75328785991114 2.7585699517067597 2.598433929817888 2.4807980096673568 2.2258342201692503 1.999950114435378],[63.618027165587179 2.5525232521669521 2.4494323037750383 2.3575321903414492 2.2117101954233118 1.9248605382724298],1.06162789827028,1.04208769037341,275.642836701738,205.787302703654,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP22_P3_R08,1316,8682ce3817816d26c35f561fd871a47f35e505bb944fd3c25bd4dca510941d43,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,8,22,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[65.75328785991114 2.7585699517067597 2.598433929817888 2.4807980096673568 2.2258342201692503 1.999950114435378],[63.618027165587179 2.5525232521669521 2.4494323037750383 2.3575321903414492 2.2117101954233118 1.9248605382724298],1.06162789827028,1.04208769037341,275.642836701738,205.787302703654,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R09,1317,b311a55ec6f8c770528b08fb86c2d169edee5c877c5728c134e1bd93f2709893,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,-6,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[3.2944690998610464 2.7758743897885081 2.6464459867480321 2.3517340551054655 2.0765498853773141 1.9081269234666114],[2.8612429875345473 2.7668226435482897 2.4583041350543886 2.3287646591827982 2.0443067733386417 1.8147868456806251],1.04890649712429,1.12550054490596,12.9662260818976,8.81969748128176,0,0,0,8.11805783927532e-16,[570.16414982313074 548.56402376817266 520.39143811401334 501.38491510635453 9.7860615011008127e-13 8.2556227036244943e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R09,1317,b311a55ec6f8c770528b08fb86c2d169edee5c877c5728c134e1bd93f2709893,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,-6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[3.2944690998610464 2.7758743897885081 2.6464459867480321 2.3517340551054655 2.0765498853773141 1.9081269234666114],[2.8612429875345473 2.7668226435482897 2.4583041350543886 2.3287646591827982 2.0443067733386417 1.8147868456806251],1.04890649712429,1.12550054490596,12.9662260818976,8.81969748128176,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R09,1317,b311a55ec6f8c770528b08fb86c2d169edee5c877c5728c134e1bd93f2709893,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,-6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[3.2944690998610464 2.7758743897885081 2.6464459867480321 2.3517340551054655 2.0765498853773141 1.9081269234666114],[2.8612429875345473 2.7668226435482897 2.4583041350543886 2.3287646591827982 2.0443067733386417 1.8147868456806251],1.04890649712429,1.12550054490596,12.9662260818976,8.81969748128176,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SM6_P3_R09,1317,b311a55ec6f8c770528b08fb86c2d169edee5c877c5728c134e1bd93f2709893,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,-6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[3.2944690998610464 2.7758743897885081 2.6464459867480321 2.3517340551054655 2.0765498853773141 1.9081269234666114],[2.8612429875345473 2.7668226435482897 2.4583041350543886 2.3287646591827982 2.0443067733386417 1.8147868456806251],1.04890649712429,1.12550054490596,12.9662260818976,8.81969748128176,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP0_P3_R09,1318,1c6ac3e975404aa20b428217ad5b453994078c3d91994f31a576328f44e156aa,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,0,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[3.3283906627154676 2.7866906143187169 2.6818107368556987 2.385734635778459 2.2010241996323057 1.9209147170545378],[2.8617563197837139 2.7899923333420054 2.4592262247997794 2.3272779023818959 2.2876058094565268 1.8140382714698913],1.03910785948526,1.13450007372508,13.1104513421948,8.81947023522291,0,0,0,8.11805783927532e-16,[576.49256152013697 549.31623701408967 522.24201137224463 506.26942025036584 9.9749630644048159e-13 9.5224204140719182e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP0_P3_R09,1318,1c6ac3e975404aa20b428217ad5b453994078c3d91994f31a576328f44e156aa,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,0,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[3.3283906627154676 2.7866906143187169 2.6818107368556987 2.385734635778459 2.2010241996323057 1.9209147170545378],[2.8617563197837139 2.7899923333420054 2.4592262247997794 2.3272779023818959 2.2876058094565268 1.8140382714698913],1.03910785948526,1.13450007372508,13.1104513421948,8.81947023522291,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP0_P3_R09,1318,1c6ac3e975404aa20b428217ad5b453994078c3d91994f31a576328f44e156aa,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,0,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[3.3283906627154676 2.7866906143187169 2.6818107368556987 2.385734635778459 2.2010241996323057 1.9209147170545378],[2.8617563197837139 2.7899923333420054 2.4592262247997794 2.3272779023818959 2.2876058094565268 1.8140382714698913],1.03910785948526,1.13450007372508,13.1104513421948,8.81947023522291,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP0_P3_R09,1318,1c6ac3e975404aa20b428217ad5b453994078c3d91994f31a576328f44e156aa,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,0,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[3.3283906627154676 2.7866906143187169 2.6818107368556987 2.385734635778459 2.2010241996323057 1.9209147170545378],[2.8617563197837139 2.7899923333420054 2.4592262247997794 2.3272779023818959 2.2876058094565268 1.8140382714698913],1.03910785948526,1.13450007372508,13.1104513421948,8.81947023522291,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP6_P3_R09,1319,24a425e61a82c796f8f7d7fa21378fcec8ed22836bbd83aa9f73897d21e68b4e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_MUSIC_K2,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,6,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[3.8637728465607526 3.0866689850464231 2.7573949777286622 2.5506906921459591 2.3045092197242902 1.9278170382051318],[3.5543221910673002 2.8618883362954457 2.6904331705722861 2.4561828974415625 2.3254963770739638 1.812842697359534],1.11941488614337,1.06372771775137,15.2349430514616,10.9512151336891,0,0,0,8.11805783927532e-16,[612.89229827926874 551.39540363624064 528.61600051144364 512.49226270304462 1.19215255340391e-12 8.5476816882354653e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP6_P3_R09,1319,24a425e61a82c796f8f7d7fa21378fcec8ed22836bbd83aa9f73897d21e68b4e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[3.8637728465607526 3.0866689850464231 2.7573949777286622 2.5506906921459591 2.3045092197242902 1.9278170382051318],[3.5543221910673002 2.8618883362954457 2.6904331705722861 2.4561828974415625 2.3254963770739638 1.812842697359534],1.11941488614337,1.06372771775137,15.2349430514616,10.9512151336891,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ESPRIT,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
MC1_K2_N2_L4_SP6_P3_R09,1319,24a425e61a82c796f8f7d7fa21378fcec8ed22836bbd83aa9f73897d21e68b4e,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,STAGE5_TOEPLITZ_CORRELATED,4,P3,9,6,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,1,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[3.8637728465607526 3.0866689850464231 2.7573949777286622 2.5506906921459591 2.3045092197242902 1.9278170382051318],[3.5543221910673002 2.8618883362954457 2.6904331705722861 2.4561828974415625 2.3254963770739638 1.812842697359534],1.11941488614337,1.06372771775137,15.2349430514616,10.9512151336891,0,0,0,8.11805783927532e-16,,0,NaN,0,,0,NOT_APPLICABLE_COLORED_NOISE_STANDARD_ROOT_MUSIC,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_STRUCTURAL_NA,0,0,NaN,,0,0,0
